song ID	lyric ID	Lyrics	Word count in sentence	Total word count	English exist in sentence	Eng word count in sentence	Total Eng word count	Eng % in sentence	Eng % in whole	Spoken exist in sentence	Spoken word count in sentence	Total Spoken word count	Spoke % in sentence	Spoken % in whole	Putonghua exist in sentence
S04-5	L17	萬般癡 有冷有暖 有我安慰	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S04-5	L18	萬般愛 有說有笑 有你身世	11	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S04-5	L19	萬般恩 有對有錯 有了真諦	11	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S04-5	L20	萬般怨 有遠有近 有了一切	11	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S04-5	L21	用無敵旋律開餐 用肥皂長劇送飯	14	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S04-5	L22	僭建這世界 替那恩怨聚散拍板	13	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S04-5	L23	總有三角戀一番 總有子女去爭產	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S04-5	L24	每晚有 剎那生老病 轉眼間	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S04-5	L25	A 過去一九七幾	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S04-5	L26	翡翠裡 提鍊了花樣傳奇	10	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S04-5	L27	B 已經不需拍戲	6	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S04-5	L28	C 已經出家參透生死	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-1	L1	多經典的歌后 一霎眼已走	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-1	L2	纏綿著青蔥的山丘 轉眼變蟻丘	13	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L3	這個剎那宇宙 拒絕永久	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-1	L4	世事無常還是未看夠 還未看透	13	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-1	L5	多好玩的東西 早晚會放低	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-1	L6	從前並肩的好兄弟 可會撐到底	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-1	L7	愛侶愛到一個地步便另覓安慰	13	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L8	枉當初苦苦送禮 最艷的花卉 最後化爛泥	17	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-1	L9	夕陽無限好 天色已黃昏	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-1	L10	本想去憑愛 去換最燦爛一生	12	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-1	L11	想不到長吻 帶來更永恆傷感	12	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L12	夕陽無限好 卻是近黃昏	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L13	高峰的快感 剎那失陷	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-1	L14	風花雪月不肯等人 要獻便獻吻	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-1	L15	多風光的海島 一秒變廢土	11	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-1	L16	長存在心底的傾慕 一秒{{夠細數}}	13	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L17	每秒每晚彷似大盜	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-1	L18	偷走的青春一天天變老	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-1	L19	只可追憶到 想追追不到	10	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-1	L20	夕陽無限好 天色已黃昏	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L21	本想去憑愛 去換最燦爛一生	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-1	L22	想不到長吻 帶來更永恆傷感	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L23	夕陽無限好 卻是近黃昏	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L24	高峰的快感 剎那失陷	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L25	風花雪月不肯等人 要獻便獻吻	13	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-1	L26	好風景多的是 夕陽平常事	11	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-1	L27	然而每天眼見的 永遠不相似	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L1	你說今天的約會不能來了 口氣就像在騙兩歲的小孩	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L2	你討厭的是明知道你假惺惺的賣弄謊言 一樣比起坦白還可愛	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L3	今天是我的生日 你都會捨得走開	14	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L4	我又再提昇一級相信你真走不開	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-2	L5	你這劈腿高手真的讓我目定口呆	14	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L6	我是白痴 你是戀愛的天才 我應該 受傷害 所以活該在等待	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L7	等你有一天明白 我會服從你安排 你會發現在我情敵當中我的存在	28	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L8	我是白痴 也是被騙的天才 你肯賣 我肯買 對我呼之則來	23	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-2	L9	揮之則去 演得精彩 顯得很乖 不肯流露感慨 oh...	18	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-2	L10	一直忍耐 搞不懂誰是真天才	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-2	L11	是因為你的聰明 所以沒人知道你的情人長得帥不帥	22	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-2	L12	而每一個人為你魅力來得很快受了傷害去得也快 搞得不愉快	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-2	L13	我故意置身事外 甚麼都不去責怪	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-2	L14	無知讓自己可以保持自由和自在	14	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L15	還是睜一隻眼閉一隻眼熬到現在	14	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L16	我是白痴 你是戀愛的天才 我應該 受傷害 所以活該在等待	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-2	L17	等你有一天明白 我會服從你安排 你會發現在我情敵當中我的存在	28	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L18	我是白痴 也是被騙的天才 {{你肯賣 我肯買}} 對我呼之則來	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	6	Loading...	Loading...	Loading...	Loading...
S05-2	L19	揮之則去 演得精彩 顯得很乖 不肯流露感慨 oh...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-2	L20	一直忍耐 搞不懂誰是真天才	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L21	我是白痴 你是戀愛的天才 我應該 受傷害 所以活該在等待	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L22	等你有一天明白 我會服從你安排 你會發現在我情敵當中我的存在	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-2	L23	我是白痴 也是被騙的天才 你肯賣 我肯買 對我呼之則來	23	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L24	揮之則去 演得精彩 顯得很乖 不肯流露感慨 oh...	18	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-2	L25	一直忍耐 搞不懂誰是真天才	12	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L1	叮噹叮噹	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...
S05-3	L2	你的心情我能感受 還是有話說不出口	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...
S05-3	L3	一二三四 對 我們在此有些事情需要你知道	18	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	0	Loading...	0%	Loading...	FALSE
S05-3	L4	兄弟打氣 Ah (((The Invisible Man))) 再次出現	11	Loading...	Loading...	3	Loading...	27.27%	Loading...	FALSE	0	Loading...	0%	Loading...	FALSE
S05-3	L5	{{中環人收工除呔 黑皮鞋收埋}}	12	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L6	{{穿新出經典複刻 七零年波鞋}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE	12	Loading...	Loading...	Loading...	Loading...
S05-3	L7	{{湊夠腳約吓老友 踢吓波冇壞}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L8	{{細個嘅老友到曬 個個都肚腩大}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	13	Loading...	Loading...	Loading...	Loading...
S05-3	L9	{{新波衫波砵皮球沖出球場拉柴}}	13	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	13	Loading...	100%	Loading...	FALSE
S05-3	L10	{{心情如小孩 仲扮活潑通山嗌}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	12	Loading...	Loading...	Loading...	Loading...
S05-3	L11	{{波友一黐埋 吹水懶灰諧}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L12	{{三張幾通處派 佢大力射咗出界}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	13	Loading...	Loading...	Loading...	FALSE
S05-3	L13	{{身邊靚女走曬 我額頭秃鬼曬}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L14	{{仲廿歲仔咩 嘥氣 你系咪要想死 想死你都有排}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L15	{{車樓我點供曬 一身屁股的債}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	12	Loading...	Loading...	Loading...	Loading...
S05-3	L16	{{仲扮眼濕濕 扮曬嗡耷}}	9	Loading...	FALSE	0	Loading...	0%	Loading...	TRUE	9	Loading...	100%	Loading...	FALSE
S05-3	L17	{{但系我都冇錢 點借錢你還欠債}}	13	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L18	{{老友咪歎氣 我點幫你}} (((baby)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L19	{{振振兩臂 拍拍背肌 打氣}} (((baby)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	TRUE	10	Loading...	Loading...	Loading...	FALSE
S05-3	L20	{{力要谷起 想當天可以孩子氣}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L21	{{未要孭飛 今天争争氣男子組靠你}}	14	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE	14	Loading...	100%	Loading...	FALSE
S05-3	L22	{{死仔 嚟埋堆啦埋}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	7	Loading...	Loading...	Loading...	FALSE
S05-3	L23	{{死佬 玩得起玩埋}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L24	{{死仔包 争乜鬼金牌 一齊 跑唔完都跑埋}}	16	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L25	{{小球場 一班耆英 跑全場死捱}}	12	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	12	Loading...	100%	Loading...	Loading...
S05-3	L26	{{筲箕灣施丹大坑碧鹹狂打柴 踢兩吓個個斷氣}}	19	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L27	{{個個煙瘾大 老友記老過魯爾 對腳應砌去賣}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	TRUE	18	Loading...	Loading...	Loading...	FALSE
S05-3	L28	{{呢班波 當打時期 羅小型球金牌 呢場全挽鞋}}	18	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L29	{{大啖白泡嘔得快 口水都幹埋 踩波車拗柴}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L30	{{乜筋都抽過曬 佢淨系打(((winning)))快}}	12	Loading...	Loading...	1	Loading...	8.33%	Loading...	Loading...	24	Loading...	200%	Loading...	FALSE
S05-3	L31	{{啤酒兩揸隊曬 身紀有得好快}}	12	Loading...	FALSE	0	Loading...	0%	Loading...	Loading...	12	Loading...	100%	Loading...	Loading...
S05-3	L32	{{系咪要修身 減肥 食藥再搣脂 姿整過小女孩}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L33	{{翻工我翻足曬 我份人工減曬}}	Loading...	Loading...	FALSE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L34	{{又未到炒得 未算死得}}	9	Loading...	Loading...	0	Loading...	0%	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L35	{{就算炒 最多早退休 暢遊世界}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	FALSE
S05-3	L36	{{老友咪歎氣 我點幫你}} (((baby)))	10	Loading...	Loading...	1	Loading...	10%	Loading...	TRUE	9	Loading...	90%	Loading...	FALSE
S05-3	L37	{{振振兩臂 拍拍背肌 打氣}} (((baby)))	Loading...	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L38	{{力要谷起 想當天可以孩子氣}}	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...	Loading...
S05-3	L39	{{未要孭飛 今天争争氣男子組靠你}}	14	Loading...	Loading...	0	Loading...	0%	Loading...	TRUE	Loading...	Loading...	Loading...	Loading...	FALSE
